NIDS LOG INITIALIZED
==================================================
[2026-03-06 20:44:23] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.183 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:04] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.110 -> DST: 10.0.0.11 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:06] PROTOCOL: HTTP | LAYER: Application | SRC: 124.218.2.45 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:07] PROTOCOL: TCP | LAYER: Transport | SRC: 98.100.161.229 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:09] PROTOCOL: UDP | LAYER: Transport | SRC: 4.130.185.144 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:11] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.112 -> DST: 10.0.0.29 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:16:12] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.120 -> DST: 10.0.0.28 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:16:14] PROTOCOL: HTTP | LAYER: Application | SRC: 121.112.247.180 -> DST: 10.0.0.19 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:15] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.146 -> DST: 10.0.0.41 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:17] PROTOCOL: HTTP | LAYER: Application | SRC: 18.253.52.165 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:19] PROTOCOL: TCP | LAYER: Transport | SRC: 242.251.119.207 -> DST: 10.0.0.18 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:20] PROTOCOL: ICMP | LAYER: Network | SRC: 66.164.35.190 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:22] PROTOCOL: HTTPS | LAYER: Application | SRC: 24.166.173.216 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:23] PROTOCOL: TCP | LAYER: Transport | SRC: 238.157.191.7 -> DST: 10.0.0.22 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:25] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.101 -> DST: 10.0.0.28 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:16:26] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.107 -> DST: 10.0.0.21 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:16:28] PROTOCOL: TCP | LAYER: Transport | SRC: 95.203.7.49 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:30] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.116 -> DST: 10.0.0.44 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:16:31] PROTOCOL: ICMP | LAYER: Network | SRC: 236.17.249.101 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:33] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.184 -> DST: 10.0.0.9 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:16:34] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.119 -> DST: 10.0.0.1 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:16:36] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.162 -> DST: 10.0.0.6 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:38] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.157 -> DST: 10.0.0.31 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:40] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.105 -> DST: 10.0.0.41 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:41] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.192 -> DST: 10.0.0.30 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:16:43] PROTOCOL: ICMP | LAYER: Network | SRC: 6.159.138.40 -> DST: 10.0.0.31 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:45] PROTOCOL: UDP | LAYER: Transport | SRC: 234.4.74.170 -> DST: 10.0.0.42 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:46] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.143 -> DST: 10.0.0.39 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:16:48] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.195 -> DST: 10.0.0.33 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:16:50] PROTOCOL: ICMP | LAYER: Network | SRC: 154.150.78.192 -> DST: 10.0.0.5 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:51] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.132 -> DST: 10.0.0.2 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:16:53] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.124 -> DST: 10.0.0.5 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:16:55] PROTOCOL: HTTPS | LAYER: Application | SRC: 24.45.199.52 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:16:56] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.176 -> DST: 10.0.0.27 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:16:58] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.143 -> DST: 10.0.0.10 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:17:00] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.144 -> DST: 10.0.0.24 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:17:01] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.152 -> DST: 10.0.0.17 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:17:03] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.197 -> DST: 10.0.0.44 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:17:05] PROTOCOL: HTTP | LAYER: Application | SRC: 15.210.8.90 -> DST: 10.0.0.19 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:17:06] PROTOCOL: HTTPS | LAYER: Application | SRC: 11.11.3.136 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:17:08] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.114 -> DST: 10.0.0.27 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:17:09] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.167 -> DST: 10.0.0.21 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:17:11] PROTOCOL: TCP | LAYER: Transport | SRC: 235.67.112.11 -> DST: 10.0.0.10 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:17:13] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.159 -> DST: 10.0.0.41 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:17:14] PROTOCOL: HTTP | LAYER: Application | SRC: 199.238.50.48 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:17:16] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.182 -> DST: 10.0.0.38 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:17:18] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.133 -> DST: 10.0.0.1 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:17:19] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.126 -> DST: 10.0.0.1 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:17:21] PROTOCOL: HTTP | LAYER: Application | SRC: 77.145.169.235 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:17:23] PROTOCOL: ICMP | LAYER: Network | SRC: 227.134.30.161 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:17:24] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.115 -> DST: 10.0.0.14 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:17:59] PROTOCOL: HTTP | LAYER: Application | SRC: 162.113.12.45 -> DST: 10.0.0.36 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:01] PROTOCOL: HTTP | LAYER: Application | SRC: 51.193.55.97 -> DST: 10.0.0.50 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:02] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.182 -> DST: 10.0.0.15 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:18:04] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.127 -> DST: 10.0.0.37 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:06] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.177 -> DST: 10.0.0.49 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:07] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.140 -> DST: 10.0.0.45 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:09] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.156 -> DST: 10.0.0.32 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:11] PROTOCOL: TCP | LAYER: Transport | SRC: 233.121.25.158 -> DST: 10.0.0.32 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:13] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.127 -> DST: 10.0.0.20 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:18:14] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.197 -> DST: 10.0.0.9 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:16] PROTOCOL: ICMP | LAYER: Network | SRC: 207.121.140.61 -> DST: 10.0.0.49 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:17] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.156 -> DST: 10.0.0.8 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:19] PROTOCOL: TCP | LAYER: Transport | SRC: 206.208.124.58 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:21] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.150 -> DST: 10.0.0.15 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:23] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.148 -> DST: 10.0.0.9 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:24] PROTOCOL: UDP | LAYER: Transport | SRC: 87.240.32.205 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:26] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.146 -> DST: 10.0.0.35 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:18:28] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.104 -> DST: 10.0.0.26 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:29] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.125 -> DST: 10.0.0.3 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:31] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.174 -> DST: 10.0.0.11 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:33] PROTOCOL: TCP | LAYER: Transport | SRC: 29.180.214.40 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:34] PROTOCOL: UDP | LAYER: Transport | SRC: 192.158.176.156 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:36] PROTOCOL: UDP | LAYER: Transport | SRC: 225.1.225.61 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:37] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.110 -> DST: 10.0.0.5 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:39] PROTOCOL: ICMP | LAYER: Network | SRC: 101.187.36.18 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:41] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.163 -> DST: 10.0.0.12 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:43] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.192 -> DST: 10.0.0.30 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:18:44] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.173 -> DST: 10.0.0.13 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:18:46] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.180 -> DST: 10.0.0.18 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:18:48] PROTOCOL: HTTP | LAYER: Application | SRC: 29.173.156.167 -> DST: 10.0.0.2 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:49] PROTOCOL: TCP | LAYER: Transport | SRC: 253.40.232.214 -> DST: 10.0.0.6 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:51] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.114 -> DST: 10.0.0.27 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:18:53] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.184 -> DST: 10.0.0.28 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:54] PROTOCOL: ICMP | LAYER: Network | SRC: 10.220.119.3 -> DST: 10.0.0.38 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:18:56] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.131 -> DST: 10.0.0.16 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:18:58] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.107 -> DST: 10.0.0.33 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:19:00] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.176 -> DST: 10.0.0.46 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:19:01] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.151 -> DST: 10.0.0.4 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:19:03] PROTOCOL: HTTPS | LAYER: Application | SRC: 99.87.122.126 -> DST: 10.0.0.19 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:05] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.149 -> DST: 10.0.0.8 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:19:06] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.115 -> DST: 10.0.0.36 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:19:08] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.132 -> DST: 10.0.0.40 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:19:10] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.196 -> DST: 10.0.0.44 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:19:12] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.166 -> DST: 10.0.0.7 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:19:18] PROTOCOL: HTTP | LAYER: Application | SRC: 243.93.188.115 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:19] PROTOCOL: HTTPS | LAYER: Application | SRC: 250.228.199.162 -> DST: 10.0.0.27 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:21] PROTOCOL: HTTP | LAYER: Application | SRC: 249.116.193.232 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:22] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.142 -> DST: 10.0.0.2 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:19:28] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.182 -> DST: 10.0.0.38 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:19:34] PROTOCOL: ICMP | LAYER: Network | SRC: 41.177.144.66 -> DST: 10.0.0.14 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:36] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.157 -> DST: 10.0.0.41 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:19:42] PROTOCOL: HTTPS | LAYER: Application | SRC: 204.126.170.83 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:43] PROTOCOL: UDP | LAYER: Transport | SRC: 171.35.34.79 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:45] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.124 -> DST: 10.0.0.35 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:19:51] PROTOCOL: HTTP | LAYER: Application | SRC: 250.162.128.123 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:53] PROTOCOL: UDP | LAYER: Transport | SRC: 113.208.15.80 -> DST: 10.0.0.7 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:54] PROTOCOL: ICMP | LAYER: Network | SRC: 28.197.31.77 -> DST: 10.0.0.38 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:56] PROTOCOL: HTTPS | LAYER: Application | SRC: 158.60.35.225 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:57] PROTOCOL: HTTP | LAYER: Application | SRC: 169.181.121.53 -> DST: 10.0.0.16 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:19:59] PROTOCOL: HTTPS | LAYER: Application | SRC: 234.55.243.77 -> DST: 10.0.0.50 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:20:00] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.156 -> DST: 10.0.0.11 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:20:06] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.101 -> DST: 10.0.0.39 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:20:12] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.103 -> DST: 10.0.0.29 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:20:18] PROTOCOL: TCP | LAYER: Transport | SRC: 226.187.88.195 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:20:19] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.129 -> DST: 10.0.0.24 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:20:25] PROTOCOL: HTTP | LAYER: Application | SRC: 95.8.25.13 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:20:27] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.114 -> DST: 10.0.0.44 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:20:33] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.109 -> DST: 10.0.0.16 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:20:39] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.180 -> DST: 10.0.0.49 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:20:45] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.135 -> DST: 10.0.0.34 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:20:51] PROTOCOL: TCP | LAYER: Transport | SRC: 25.32.59.177 -> DST: 10.0.0.27 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:20:52] PROTOCOL: HTTP | LAYER: Application | SRC: 168.160.251.112 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:20:54] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.137 -> DST: 10.0.0.4 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:21:00] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.121 -> DST: 10.0.0.20 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:21:06] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.121 -> DST: 10.0.0.44 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:21:12] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.141 -> DST: 10.0.0.11 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:21:18] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.190 -> DST: 10.0.0.10 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:21:24] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.105 -> DST: 10.0.0.25 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 22:21:30] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.101 -> DST: 10.0.0.50 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:21:36] PROTOCOL: HTTP | LAYER: Application | SRC: 114.103.175.44 -> DST: 10.0.0.18 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:37] PROTOCOL: TCP | LAYER: Transport | SRC: 105.117.61.77 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:39] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.169 -> DST: 10.0.0.39 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:21:45] PROTOCOL: TCP | LAYER: Transport | SRC: 12.220.14.235 -> DST: 10.0.0.10 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:47] PROTOCOL: UDP | LAYER: Transport | SRC: 249.135.177.213 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:48] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.143 -> DST: 10.0.0.14 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 22:21:54] PROTOCOL: UDP | LAYER: Transport | SRC: 160.135.228.145 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:56] PROTOCOL: HTTPS | LAYER: Application | SRC: 229.85.101.119 -> DST: 10.0.0.32 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:57] PROTOCOL: TCP | LAYER: Transport | SRC: 17.128.201.206 -> DST: 10.0.0.5 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:21:59] PROTOCOL: UDP | LAYER: Transport | SRC: 180.70.87.43 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:22:00] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.116 -> DST: 10.0.0.31 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:22:06] PROTOCOL: HTTPS | LAYER: Application | SRC: 197.217.23.203 -> DST: 10.0.0.7 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:22:08] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.167 -> DST: 10.0.0.13 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 22:22:13] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.171 -> DST: 10.0.0.47 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 22:30:13] PROTOCOL: HTTP | LAYER: Application | SRC: 133.53.29.31 -> DST: 10.0.0.10 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:32:14] PROTOCOL: HTTP | LAYER: Application | SRC: 60.22.183.84 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:19] PROTOCOL: HTTPS | LAYER: Application | SRC: 235.106.126.149 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:21] PROTOCOL: UDP | LAYER: Transport | SRC: 75.197.248.2 -> DST: 10.0.0.6 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:25] PROTOCOL: HTTPS | LAYER: Application | SRC: 128.122.15.117 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:40] PROTOCOL: HTTP | LAYER: Application | SRC: 90.114.80.115 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:49] PROTOCOL: HTTPS | LAYER: Application | SRC: 130.61.239.174 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:51] PROTOCOL: TCP | LAYER: Transport | SRC: 194.135.250.136 -> DST: 10.0.0.16 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:33:58] PROTOCOL: HTTP | LAYER: Application | SRC: 58.207.46.145 -> DST: 10.0.0.14 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:07] PROTOCOL: HTTP | LAYER: Application | SRC: 189.126.21.5 -> DST: 10.0.0.21 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:14] PROTOCOL: ICMP | LAYER: Network | SRC: 85.161.247.160 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:18] PROTOCOL: UDP | LAYER: Transport | SRC: 85.135.58.90 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:28] PROTOCOL: TCP | LAYER: Transport | SRC: 209.85.29.126 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:32] PROTOCOL: HTTPS | LAYER: Application | SRC: 17.55.53.197 -> DST: 10.0.0.7 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:34] PROTOCOL: ICMP | LAYER: Network | SRC: 174.229.75.220 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:41] PROTOCOL: HTTPS | LAYER: Application | SRC: 14.164.60.49 -> DST: 10.0.0.36 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:51] PROTOCOL: HTTPS | LAYER: Application | SRC: 94.134.165.134 -> DST: 10.0.0.25 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:53] PROTOCOL: HTTP | LAYER: Application | SRC: 186.252.203.1 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:57] PROTOCOL: UDP | LAYER: Transport | SRC: 90.2.134.121 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:34:59] PROTOCOL: UDP | LAYER: Transport | SRC: 138.88.143.233 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 22:35:08] PROTOCOL: ICMP | LAYER: Network | SRC: 121.142.208.40 -> DST: 10.0.0.5 | ATTACK: Normal | MALICIOUS: False
